wines_name,keywords_name,group_name
Baron de L Pouilly-Fumé,toast,non_oak
Barsac (Premier Grand Cru Classé),citrus,citrus_fruit
Barsac (Premier Grand Cru Classé),coffee,non_oak
Barsac (Premier Grand Cru Classé),coffee,oak
Barsac (Premier Grand Cru Classé),cream,microbio
Barsac (Premier Grand Cru Classé),green apple,tree_fruit
Barsac (Premier Grand Cru Classé),toast,microbio
Barsac (Premier Grand Cru Classé),toast,non_oak
Barsac (Premier Grand Cru Classé),toasted almond,non_oak
Barsac (Premier Grand Cru Classé),toasted nuts,non_oak
Barón de Chirel Rioja Reserva,citrus,citrus_fruit
Barón de Chirel Rioja Reserva,coffee,non_oak
Barón de Chirel Rioja Reserva,coffee,oak
Barón de Chirel Rioja Reserva,cream,microbio
Barón de Chirel Rioja Reserva,toast,microbio
Barón de Chirel Rioja Reserva,toast,non_oak
Bassolino di Sopra Brunello di Montalcino,coffee,non_oak
Bassolino di Sopra Brunello di Montalcino,coffee,oak
Bassolino di Sopra Brunello di Montalcino,cream,microbio
Beaune 1er Cru 'Clos des Mouches' Blanc,citrus,citrus_fruit
Beaune 1er Cru 'Clos des Mouches' Blanc,citrus oil,earth
Beaune 1er Cru 'Clos des Mouches' Blanc,coffee,non_oak
Beaune 1er Cru 'Clos des Mouches' Blanc,coffee,oak
Beaune 1er Cru 'Clos des Mouches' Blanc,cream,microbio
Beaune 1er Cru 'Clos des Mouches' Blanc,green apple,tree_fruit
Beaune 1er Cru 'Clos des Mouches' Blanc,toast,microbio
Beaune 1er Cru 'Clos des Mouches' Blanc,toast,non_oak
Beaune 1er Cru 'Clos des Mouches' Blanc,toasted almond,non_oak
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,coffee,non_oak
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,coffee,oak
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,cream,microbio
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,toast,microbio
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,toast,non_oak
Belle Epoque Brut Champagne,citrus,citrus_fruit
Belle Epoque Brut Champagne,citrus zest,citrus_fruit
Belle Epoque Brut Champagne,coffee,non_oak
Belle Epoque Brut Champagne,coffee,oak
Belle Epoque Brut Champagne,cream,microbio
Belle Epoque Brut Champagne,green apple,tree_fruit
Belle Epoque Brut Champagne,toast,microbio
Belle Epoque Brut Champagne,toast,non_oak
Belle Epoque Brut Champagne,toasted almond,non_oak
Belle Epoque Brut Champagne,toasted bread,microbio
Belle Epoque Brut Champagne,toasted nuts,non_oak
Belles Soeurs Cuvée Pinot Noir,toasted nuts,non_oak
Belondrade y Lurton,citrus,citrus_fruit
Belondrade y Lurton,cream,microbio
Belondrade y Lurton,green apple,tree_fruit
Belondrade y Lurton,toast,microbio
Belondrade y Lurton,toast,non_oak
Belondrade y Lurton,toasted bread,microbio
Ben Ryé Passito di Pantelleria,citrus,citrus_fruit
Ben Ryé Passito di Pantelleria,citrus blossom,floral
Ben Ryé Passito di Pantelleria,citrus zest,citrus_fruit
Ben Ryé Passito di Pantelleria,coffee,non_oak
Ben Ryé Passito di Pantelleria,coffee,oak
Ben Ryé Passito di Pantelleria,cream,microbio
Ben Ryé Passito di Pantelleria,green apple,tree_fruit
Ben Ryé Passito di Pantelleria,toast,microbio
Ben Ryé Passito di Pantelleria,toast,non_oak
Ben Ryé Passito di Pantelleria,toasted almond,non_oak
Ben Ryé Passito di Pantelleria,toasted nuts,non_oak
Bentrock Vineyard Chardonnay,citrus,citrus_fruit
Bentrock Vineyard Chardonnay,cream,microbio
Bentrock Vineyard Chardonnay,green apple,tree_fruit
Beyond the Clouds,citrus,citrus_fruit
Beyond the Clouds,cream,microbio
Beyond the Clouds,green apple,tree_fruit
Beyond the Clouds,toast,microbio
Beyond the Clouds,toast,non_oak
Bibbona,coffee,non_oak
Bibbona,coffee,oak
Bibbona,cream,microbio
Bibbona,ground coffee,earth
Bibbona,toast,microbio
Bibbona,toast,non_oak
Bienvenues-Bâtard-Montrachet Grand Cru,citrus,citrus_fruit
Bienvenues-Bâtard-Montrachet Grand Cru,citrus,citrus_fruit
Bienvenues-Bâtard-Montrachet Grand Cru,cream,microbio
Bienvenues-Bâtard-Montrachet Grand Cru,cream,microbio
Bienvenues-Bâtard-Montrachet Grand Cru,green apple,tree_fruit
Bienvenues-Bâtard-Montrachet Grand Cru,toast,microbio
Bienvenues-Bâtard-Montrachet Grand Cru,toast,non_oak
Big'd Big Barolo,coffee,non_oak
Big'd Big Barolo,coffee,oak
Big'd Big Barolo,cream,microbio
Big'd Big Barolo,toast,microbio
Big'd Big Barolo,toast,non_oak
Blanc,citrus,citrus_fruit
Blanc,coffee,non_oak
Blanc,coffee,oak
Blanc,cream,microbio
Blanc,green apple,tree_fruit
Blanc,toast,microbio
Blanc,toast,non_oak
Blanc,toasted bread,microbio
Blanc,toasted nuts,non_oak
Blanc de Blancs Brut Champagne (Vintage),citrus,citrus_fruit
Blanc de Blancs Brut Champagne (Vintage),citrus zest,citrus_fruit
Blanc de Blancs Brut Champagne (Vintage),coffee,non_oak
Blanc de Blancs Brut Champagne (Vintage),coffee,oak
Blanc de Blancs Brut Champagne (Vintage),cream,microbio
Blanc de Blancs Brut Champagne (Vintage),green apple,tree_fruit
Blanc de Blancs Brut Champagne (Vintage),toast,microbio
Blanc de Blancs Brut Champagne (Vintage),toast,non_oak
Blanc de Blancs Brut Champagne (Vintage),toasted almond,non_oak
Blanc de Blancs Brut Champagne (Vintage),toasted bread,microbio
Blanc de Blancs Brut Champagne (Vintage),toasted nuts,non_oak
Blanc de Blancs Brut Champagne Grand Cru,citrus,citrus_fruit
Blanc de Blancs Brut Champagne Grand Cru,citrus oil,earth
Blanc de Blancs Brut Champagne Grand Cru,citrus zest,citrus_fruit
Blanc de Blancs Brut Champagne Grand Cru,coffee,non_oak
Blanc de Blancs Brut Champagne Grand Cru,coffee,oak
Blanc de Blancs Brut Champagne Grand Cru,cream,microbio
Blanc de Blancs Brut Champagne Grand Cru,green apple,tree_fruit
Blanc de Blancs Brut Champagne Grand Cru,toast,microbio
Blanc de Blancs Brut Champagne Grand Cru,toast,non_oak
Blanc de Blancs Brut Champagne Grand Cru,toasted almond,non_oak
Blanc de Blancs Brut Champagne Grand Cru,toasted bread,microbio
Blanc des Millénaires,citrus,citrus_fruit
Blanc des Millénaires,coffee,non_oak
Blanc des Millénaires,coffee,oak
Blanc des Millénaires,cream,microbio
Blanc des Millénaires,green apple,tree_fruit
Blanc des Millénaires,toast,microbio
Blanc des Millénaires,toast,non_oak
Blanc des Millénaires,toasted almond,non_oak
Blanc des Millénaires,toasted bread,microbio
Blanc des Millénaires,toasted marshmallow,oak
Blanc des Millénaires,toasted nuts,non_oak
Blueline Estate Cabernet Sauvignon,coffee,non_oak
Blueline Estate Cabernet Sauvignon,coffee,oak
Blueline Estate Cabernet Sauvignon,ground coffee,earth
Blueline Estate Cabernet Sauvignon,toast,microbio
Blueline Estate Cabernet Sauvignon,toast,non_oak
Blueline Estate Cabernet Sauvignon,toasted almond,non_oak
Blueline Estate Cabernet Sauvignon,toasted nuts,non_oak
Boal Madeira,citrus,citrus_fruit
Boal Madeira,coffee,non_oak
Boal Madeira,coffee,oak
Boal Madeira,cream,microbio
Boal Madeira,toast,microbio
Boal Madeira,toast,non_oak
Boal Madeira,toasted almond,non_oak
Boal Madeira,toasted bread,microbio
Boal Madeira,toasted marshmallow,oak
Bolgheri Superiore,citrus,citrus_fruit
Bolgheri Superiore,citrus,citrus_fruit
Bolgheri Superiore,citrus,citrus_fruit
Bolgheri Superiore,coffee,non_oak
Bolgheri Superiore,coffee,non_oak
Bolgheri Superiore,coffee,non_oak
Bolgheri Superiore,coffee,oak
Bolgheri Superiore,coffee,oak
Bolgheri Superiore,coffee,oak
Bolgheri Superiore,cream,microbio
Bolgheri Superiore,cream,microbio
Bolgheri Superiore,cream,microbio
Bolgheri Superiore,green apple,tree_fruit
Bolgheri Superiore,toast,microbio
Bolgheri Superiore,toast,microbio
Bolgheri Superiore,toast,microbio
Bolgheri Superiore,toast,non_oak
Bolgheri Superiore,toast,non_oak
Bolgheri Superiore,toast,non_oak
Bolgheri Superiore,toasted bread,microbio
Bolgheri Superiore Sondraia,citrus,citrus_fruit
Bolgheri Superiore Sondraia,coffee,non_oak
Bolgheri Superiore Sondraia,coffee,oak
Bolgheri Superiore Sondraia,cream,microbio
Bolgheri Superiore Sondraia,green apple,tree_fruit
Bolgheri Superiore Sondraia,toast,microbio
Bolgheri Superiore Sondraia,toast,non_oak
Bonnes Mares Grand Cru,cream,microbio
Bonnes Mares Grand Cru,toast,microbio
Bonnes Mares Grand Cru,toast,non_oak
Bonnes-Mares Grand Cru,citrus,citrus_fruit
Bonnes-Mares Grand Cru,citrus,citrus_fruit
Bonnes-Mares Grand Cru,coffee,non_oak
Bonnes-Mares Grand Cru,coffee,non_oak
Bonnes-Mares Grand Cru,coffee,oak
Bonnes-Mares Grand Cru,coffee,oak
Bonnes-Mares Grand Cru,cream,microbio
Bonnes-Mares Grand Cru,toast,microbio
Bonnes-Mares Grand Cru,toast,non_oak
Book 17 XVII,coffee,non_oak
Book 17 XVII,coffee,oak
Book 17 XVII,cream,microbio
Book 17 XVII,toast,microbio
Book 17 XVII,toast,non_oak
Bordeaux,coffee,non_oak
Bordeaux,coffee,oak
Bordeaux,cream,microbio
Bordeaux,toast,microbio
Bordeaux,toast,non_oak
Bramare Malbec Uco Valley,coffee,non_oak
Bramare Malbec Uco Valley,coffee,oak
Bramare Malbec Uco Valley,cream,microbio
Bramare Malbec Uco Valley,toast,microbio
Bramare Malbec Uco Valley,toast,non_oak
Bramare Marchiori Vineyard Malbec,coffee,non_oak
Bramare Marchiori Vineyard Malbec,coffee,oak
Bramare Marchiori Vineyard Malbec,cream,microbio
Bramare Marchiori Vineyard Malbec,toast,microbio
Bramare Marchiori Vineyard Malbec,toast,non_oak
Bramare Marchiori Vineyard Malbec,toasted bread,microbio
Bric Dël Fiasc Barolo,citrus,citrus_fruit
Bric Dël Fiasc Barolo,coffee,non_oak
Bric Dël Fiasc Barolo,coffee,oak
Bric Dël Fiasc Barolo,cream,microbio
Bric Dël Fiasc Barolo,toast,microbio
Bric Dël Fiasc Barolo,toast,non_oak
Bric Dël Fiasc Barolo,toasted bread,microbio
Bricco dell'Uccellone Barbera d'Asti,coffee,non_oak
Bricco dell'Uccellone Barbera d'Asti,coffee,oak
Bricco dell'Uccellone Barbera d'Asti,cream,microbio
Bricco dell'Uccellone Barbera d'Asti,ground coffee,earth
Bricco dell'Uccellone Barbera d'Asti,toast,microbio
Bricco dell'Uccellone Barbera d'Asti,toast,non_oak
Brunate  Barolo,citrus,citrus_fruit
Brunate  Barolo,coffee,non_oak
Brunate  Barolo,coffee,oak
Brunate  Barolo,cream,microbio
Brunate  Barolo,toast,microbio
Brunate  Barolo,toast,non_oak
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,citrus,citrus_fruit
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,non_oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,coffee,oak
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,cream,microbio
Brunello di Montalcino,green apple,tree_fruit
Brunello di Montalcino,green apple,tree_fruit
Brunello di Montalcino,green apple,tree_fruit
Brunello di Montalcino,ground coffee,earth
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,microbio
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toast,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted almond,non_oak
Brunello di Montalcino,toasted bread,microbio
Brunello di Montalcino,toasted bread,microbio
Brunello di Montalcino,toasted marshmallow,oak
Brunello di Montalcino  Montosoli,citrus,citrus_fruit
Brunello di Montalcino  Montosoli,coffee,non_oak
Brunello di Montalcino  Montosoli,coffee,oak
Brunello di Montalcino  Montosoli,cream,microbio
Brunello di Montalcino  Montosoli,ground coffee,earth
Brunello di Montalcino  Montosoli,toast,microbio
Brunello di Montalcino  Montosoli,toast,non_oak
Brunello di Montalcino  Montosoli,toasted nuts,non_oak
Brunello di Montalcino Riserva,citrus,citrus_fruit
Brunello di Montalcino Riserva,citrus,citrus_fruit
Brunello di Montalcino Riserva,citrus,citrus_fruit
Brunello di Montalcino Riserva,citrus blossom,floral
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,non_oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,coffee,oak
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,cream,microbio
Brunello di Montalcino Riserva,green apple,tree_fruit
Brunello di Montalcino Riserva,toast,microbio
Brunello di Montalcino Riserva,toast,microbio
Brunello di Montalcino Riserva,toast,microbio
Brunello di Montalcino Riserva,toast,microbio
Brunello di Montalcino Riserva,toast,microbio
Brunello di Montalcino Riserva,toast,non_oak
Brunello di Montalcino Riserva,toast,non_oak
Brunello di Montalcino Riserva,toast,non_oak
Brunello di Montalcino Riserva,toast,non_oak
Brunello di Montalcino Riserva,toast,non_oak
Brunello di Montalcino Riserva Madonna del Piano,coffee,non_oak
Brunello di Montalcino Riserva Madonna del Piano,coffee,oak
Brunello di Montalcino Riserva Madonna del Piano,cream,microbio
Brunello di Montalcino Riserva Madonna del Piano,toast,microbio
Brunello di Montalcino Riserva Madonna del Piano,toast,non_oak
Brunello di Montalcino Riserva Pian di Conte,coffee,non_oak
Brunello di Montalcino Riserva Pian di Conte,coffee,oak
Brunello di Montalcino Riserva Pian di Conte,cream,microbio
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,coffee,non_oak
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,coffee,oak
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,cream,microbio
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,ground coffee,earth
Brunello di Montalcino Riserva Vigna Paganelli,citrus,citrus_fruit
Brunello di Montalcino Riserva Vigna Paganelli,coffee,non_oak
Brunello di Montalcino Riserva Vigna Paganelli,coffee,oak
Brunello di Montalcino Riserva Vigna Paganelli,cream,microbio
Brunello di Montalcino Riserva Vigna Paganelli,toast,microbio
Brunello di Montalcino Riserva Vigna Paganelli,toast,non_oak
Brut Champagne,citrus,citrus_fruit
Brut Champagne,citrus blossom,floral
Brut Champagne,citrus oil,earth
Brut Champagne,citrus zest,citrus_fruit
Brut Champagne,coffee,non_oak
Brut Champagne,coffee,oak
Brut Champagne,cream,microbio
Brut Champagne,green apple,tree_fruit
Brut Champagne,hazelnut cream,non_oak
Brut Champagne,toast,microbio
Brut Champagne,toast,non_oak
Brut Champagne,toasted almond,non_oak
Brut Champagne,toasted bread,microbio
Brut Champagne,toasted marshmallow,oak
Brut Champagne,toasted nuts,non_oak
Brut Champagne (Gold),citrus,citrus_fruit
Brut Champagne (Gold),coffee,non_oak
Brut Champagne (Gold),coffee,oak
Brut Champagne (Gold),cream,microbio
Brut Champagne (Gold),green apple,tree_fruit
Brut Champagne (Gold),toast,microbio
Brut Champagne (Gold),toast,non_oak
Brut Champagne (Gold),toasted almond,non_oak
Brut Cuvée Champagne Rosé,citrus,citrus_fruit
Brut Cuvée Champagne Rosé,citrus blossom,floral
Brut Cuvée Champagne Rosé,citrus zest,citrus_fruit
Brut Cuvée Champagne Rosé,coffee,non_oak
Brut Cuvée Champagne Rosé,coffee,oak
Brut Cuvée Champagne Rosé,cream,microbio
Brut Cuvée Champagne Rosé,green apple,tree_fruit
Brut Cuvée Champagne Rosé,toast,microbio
Brut Cuvée Champagne Rosé,toast,non_oak
Brut Cuvée Champagne Rosé,toasted almond,non_oak
Brut Cuvée Champagne Rosé,toasted bread,microbio
